instance_id,state_hex,optimal_cost,algorithm,algo_params,heuristic,heuristic_params,h_start,solved,termination,solution_cost,suboptimality,nodes_expanded,nodes_generated,h_batches,h_states,h_time_s,wall_time_s,batch_size
0,8ab57e3c01296df4,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",46.00,1,solved,46,,218,487,206,450,0.3902,0.3927,1
1,8f4a75ed326cb091,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",38.00,1,solved,46,,3911,8596,1914,4105,3.5759,3.6023,1
2,8c0edb4f792536a1,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",36.00,1,solved,42,,386,842,317,684,0.6898,0.6940,1
3,5e692f8d0c43ab17,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",46.00,1,solved,48,,67,148,67,145,0.1680,0.1688,1
4,01d46fe2bac57398,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",40.00,1,solved,44,,556,1252,429,957,0.9722,0.9782,1
5,ebc8f514da296370,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",36.00,1,solved,40,,165,365,146,319,0.4066,0.4087,1
6,87c53fbd2e0614a9,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",36.00,1,solved,42,,776,1717,554,1194,1.1148,1.1240,1
7,bc9eaf64035d2178,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",34.00,1,solved,38,,310,658,180,375,0.3003,0.3022,1
8,d957c832a46be0f1,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",52.00,1,solved,52,,103,223,103,220,0.2040,0.2053,1
9,a49e3db67f05281c,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",42.00,1,solved,48,,2863,6315,2042,4376,4.5501,4.5771,1
10,fc0b42a5378e619d,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",46.00,1,solved,50,,820,1858,717,1604,1.8252,1.8350,1
11,c2b1ea483f95d760,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",46.00,1,solved,50,,2613,5766,1215,2617,2.4775,2.4945,1
12,c25d10e873ab96f4,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",50.00,1,solved,54,,9649,21885,6567,14278,12.3847,12.4659,1
13,e8f470ab21dc5693,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",46.00,1,solved,48,,213,467,190,405,0.5077,0.5106,1
14,72596c10aedf3b84,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",46.00,1,solved,50,,292,682,224,518,0.4840,0.4868,1
15,ef2d501b867a934c,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",46.00,1,solved,48,,2627,5934,2091,4591,4.5041,4.5304,1
16,ad84c615be0239f7,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",42.00,1,solved,44,,153,345,137,306,0.2371,0.2383,1
17,bf4dac98560e3217,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",38.00,1,solved,40,,157,363,149,342,0.2948,0.2965,1
18,bd08947ce6a1f352,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",36.00,1,solved,38,,83,181,80,173,0.1216,0.1224,1
19,3ea4bcdf75069218,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",44.00,1,solved,46,,988,2180,719,1566,1.4467,1.4564,1
20,2b8d1e3c590476af,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",46.00,1,solved,52,,4358,9853,1963,4343,3.5282,3.5559,1
21,8fc2a069d1eb3754,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",44.00,1,solved,48,,471,1073,420,947,0.8707,0.8757,1
22,fc5ae0d17324b986,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",40.00,1,solved,44,,800,1772,592,1262,1.4222,1.4305,1
23,afb57e4608cd3291,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",36.00,1,solved,40,,1512,3355,603,1293,1.1410,1.1499,1
24,bdcea7f506482931,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",38.00,1,solved,38,,63,146,64,146,0.1191,0.1197,1
25,06cd48791ef5b3a2,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",48.00,1,solved,50,,3174,7035,2020,4308,5.4969,5.5305,1
26,af0e769c1d28b345,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",28.00,1,solved,30,,375,840,228,488,0.7028,0.7072,1
27,da5c9164037feb82,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",42.00,1,solved,48,,2569,5767,1060,2304,3.0596,3.0811,1
28,f9ce7168d34520ba,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",38.00,1,solved,42,,2024,4492,1467,3194,4.3246,4.3482,1
29,8c94bef105d2a673,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",40.00,1,solved,42,,99,213,99,210,0.2426,0.2438,1
30,b65e19da284cf073,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",48.00,1,solved,54,,1194,2567,1003,2138,2.8824,2.8970,1
31,fbe97065dc813a24,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",30.00,1,solved,34,,122,299,98,228,0.3025,0.3042,1
32,f9b47de035a216c8,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",40.00,1,solved,46,,2148,4789,1056,2304,2.9805,2.9992,1
33,b7da6045ce19f238,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",44.00,1,solved,46,,210,459,210,455,0.5699,0.5727,1
34,6ecab52037d8f419,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",40.00,1,solved,44,,230,521,186,422,0.5967,0.5997,1
35,91b6308e25fdac74,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",46.00,1,solved,46,,754,1709,341,721,1.0136,1.0207,1
36,b1fcda64e3092758,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",36.00,1,solved,42,,3236,7380,1400,3074,4.2163,4.2455,1
37,db85639caf47e012,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",44.00,1,solved,46,,412,890,352,751,0.9698,0.9735,1
38,8baef09374dc1625,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",42.00,1,solved,46,,893,2051,617,1344,1.1418,1.1482,1
39,59c6e830fb2a741d,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",42.00,1,solved,46,,119,262,111,242,0.1968,0.1978,1
40,8dfce0a92b453671,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",36.00,1,solved,42,,974,2193,498,1083,0.9645,0.9702,1
41,9f7385debc64a021,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",46.00,1,solved,50,,484,1102,326,732,0.5971,0.6002,1
42,4ec8b659d3f17a20,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",40.00,1,solved,42,,143,326,133,301,0.2556,0.2568,1
43,d908e16ca7b5f324,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",32.00,1,solved,38,,1655,3582,1184,2496,2.2347,2.2472,1
44,fea98d5432c6b170,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",40.00,1,solved,42,,559,1209,378,798,0.6768,0.6810,1
45,c9bd74f50e6132a8,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",38.00,1,solved,44,,835,1839,461,995,0.8691,0.8741,1
46,658b1f7cad0e9324,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",44.00,1,solved,52,,27018,60307,8089,17118,16.4437,16.5722,1
47,cb03ad8e497652f1,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",54.00,1,solved,60,,464,1033,454,1000,0.8938,0.8980,1
48,ab09c538e671f24d,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",44.00,1,solved,48,,965,2166,682,1494,1.3218,1.3291,1
49,bd2cf64a35e71098,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",40.00,1,solved,46,,2889,6544,1307,2885,2.4735,2.4898,1
50,da627fbe01c83954,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",36.00,1,solved,38,,458,1052,331,724,0.6501,0.6536,1
51,ed2810493f567bca,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",46.00,1,solved,50,,8362,18599,4253,9131,8.5685,8.6217,1
52,abf68d190c32745e,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",48.00,1,solved,52,,2305,5099,991,2152,2.2364,2.2508,1
53,e9c8f52b0137a4d6,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",40.00,1,solved,44,,2938,6545,1069,2271,2.6205,2.6397,1
54,1c563a8de704fb92,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",44.00,1,solved,50,,1812,3884,913,1933,2.1429,2.1552,1
55,e35cfa28791b6d40,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",38.00,1,solved,42,,955,2232,464,1047,1.0618,1.0685,1
56,c2a4f1798d05eb36,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",46.00,1,solved,48,,2487,5635,1430,3075,3.0937,3.1116,1
57,e628f0da179b3c54,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",40.00,1,solved,48,,6683,15055,2560,5503,5.9131,5.9542,1
58,1a7df295b6048ec3,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",48.00,1,solved,52,,1024,2283,846,1837,1.9604,1.9700,1
59,afd862537be491c0,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",42.00,1,solved,44,,118,261,107,232,0.2791,0.2804,1
60,9a7cdb682e31f450,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",36.00,1,solved,40,,611,1337,495,1076,1.1067,1.1127,1
61,dc1875fea6023b49,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",40.00,1,solved,42,,2032,4616,1093,2386,2.5705,2.5856,1
62,15fd76b2ea0948c3,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",54.00,1,solved,56,,172,406,172,402,0.4443,0.4463,1
63,bf8e9a62d4051c73,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",46.00,1,solved,46,,492,1109,392,860,0.9577,0.9625,1
64,eac510fd29b83674,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",38.00,1,solved,42,,934,2053,668,1421,1.5972,1.6051,1
65,7ea81b3504cf296d,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",46.00,1,solved,50,,3353,7312,1694,3629,3.9552,3.9791,1
66,f68c9eb03475a12d,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",42.00,1,solved,46,,3414,7619,1953,4227,4.6130,4.6389,1
67,3f75e0a4169bdc28,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",52.00,1,solved,56,,3251,7229,1623,3548,3.8853,3.9080,1
68,cbf92d316805ea47,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",48.00,1,solved,52,,2639,5790,1486,3214,3.4663,3.4861,1
69,4fec5a10728db963,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",42.00,1,solved,46,,1056,2302,607,1312,1.4556,1.4637,1
70,b9da7f813e0c2465,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",30.00,1,solved,32,,382,827,255,538,0.4658,0.4684,1
71,2edc9386f70a41b5,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",40.00,1,solved,44,,5243,11614,1690,3566,3.5562,3.5821,1
72,671d98a0fe4cb325,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",36.00,1,solved,42,,5443,12133,2838,6119,5.8338,5.8687,1
73,b7f9e0a23c46d815,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",44.00,1,solved,50,,979,2228,776,1726,1.4754,1.4828,1
74,a68fd5c09eb23714,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",38.00,1,solved,38,,398,916,202,441,0.3656,0.3678,1
75,bea52019df867c34,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",40.00,1,solved,42,,524,1193,378,817,0.6688,0.6725,1
76,d7cab1940f82635e,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",42.00,1,solved,44,,113,246,109,235,0.1847,0.1856,1
77,c30b52d479a8ef16,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",52.00,1,solved,56,,9480,20883,4267,9080,8.0132,8.0753,1
78,278cef9d0b64a135,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",42.00,1,solved,48,,1423,3053,741,1568,1.9808,2.0088,1
79,ac09f2d1b38645e7,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",42.00,1,solved,44,,138,300,120,256,0.2689,0.2707,1
80,bde8a0c963247f15,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",34.00,1,solved,38,,181,396,128,269,0.3941,0.4036,1
81,27c619a8b3e54df0,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",50.00,1,solved,54,,9326,20833,4539,9801,11.2412,11.3544,1
82,faec9d106b584723,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",34.00,1,solved,42,,10999,24215,3396,7105,7.3012,7.3647,1
83,bae9c12534d786f0,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",50.00,1,solved,54,,431,965,369,817,0.7872,0.7913,1
84,0fb47a9d86ec5321,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",36.00,1,solved,42,,526,1206,435,981,0.9363,0.9413,1
85,af059bd6e14c2738,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",40.00,1,solved,42,,1153,2508,784,1628,1.7631,1.7738,1
86,ef046b9ca3d27581,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",36.00,1,solved,42,,6039,13118,2953,6215,6.3590,6.4039,1
87,e357d4bc8106f9a2,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",52.00,1,solved,56,,1504,3406,1078,2335,2.4712,2.4845,1
88,1d59203e7fbca648,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",42.00,1,solved,50,,6176,13706,3247,7006,7.3846,7.4288,1
89,fed8bc9016a37425,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",30.00,1,solved,32,,128,296,91,208,0.1996,0.2007,1
90,f2ad168c9e0b7534,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",38.00,1,solved,40,,605,1419,344,783,0.8135,0.8181,1
91,72ecf9a1b5864d30,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",42.00,1,solved,46,,1438,3307,789,1716,1.8560,1.8670,1
92,f3cd20e98b45671a,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",40.00,1,solved,46,,2572,5723,1115,2426,2.6348,2.6523,1
93,5fd43029be618ac7,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",46.00,1,solved,50,,536,1203,288,640,0.6766,0.6805,1
94,c2ed4f9a057168b3,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",48.00,1,solved,50,,2558,5715,1236,2733,2.7795,2.7982,1
95,9f6e7358ab1d204c,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",38.00,1,solved,40,,423,920,309,646,0.7541,0.7581,1
