instance_id,state_hex,optimal_cost,algorithm,algo_params,heuristic,heuristic_params,h_start,solved,termination,solution_cost,suboptimality,nodes_expanded,nodes_generated,h_batches,h_states,h_time_s,wall_time_s,batch_size
6,edc8fa941305b726,,gbfs,{},regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""mps""}",27.00,1,solved,36,,56,175,56,119,0.0817,0.0841,1
7,0ed8fac639157b24,,gbfs,{},regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""mps""}",24.00,1,solved,70,,240,751,240,508,0.4161,0.4271,1
8,bfecad4879512036,,gbfs,{},regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""mps""}",27.00,1,solved,28,,74,231,74,157,0.1663,0.1717,1
9,fec8b9ad35046271,,gbfs,{},regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""mps""}",20.00,1,solved,26,,26,89,27,64,0.0584,0.0606,1
10,eb859dc4f60a7312,,gbfs,{},regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""mps""}",32.00,1,solved,64,,189,592,189,401,0.3271,0.3386,1
11,afd8bec075213649,,gbfs,{},regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""mps""}",28.00,1,solved,62,,187,587,187,398,0.3027,0.3114,1
12,fec4a98d0721b356,,gbfs,{},regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""mps""}",24.00,1,solved,38,,58,183,58,125,0.0885,0.0909,1
13,0fec73a8b6d59214,,gbfs,{},regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""mps""}",28.00,1,solved,76,,246,773,246,524,0.3666,0.3772,1
14,6d08efc5a934b721,,gbfs,{},regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""mps""}",28.00,1,solved,26,,26,83,27,58,0.0423,0.0435,1
15,0fe4b9a86c1d7325,,gbfs,{},regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""mps""}",30.00,1,solved,50,,133,417,133,283,0.2126,0.2185,1
16,e20dfbac35896714,,gbfs,{},regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""mps""}",26.00,1,solved,24,,24,75,25,52,0.0395,0.0406,1
17,bfdca9e826417035,,gbfs,{},regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""mps""}",24.00,1,solved,58,,173,538,173,363,0.2907,0.2988,1
18,bfae79cd23056481,,gbfs,{},regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""mps""}",30.00,1,solved,60,,189,592,189,401,0.3061,0.3153,1
19,0be95cd8f7643a21,,gbfs,{},regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""mps""}",26.00,1,solved,28,,28,90,29,63,0.0462,0.0475,1
