instance_id,state_hex,optimal_cost,algorithm,algo_params,heuristic,heuristic_params,h_start,solved,termination,solution_cost,suboptimality,nodes_expanded,nodes_generated,h_batches,h_states,h_time_s,wall_time_s,batch_size
613,af0cd14973e6b285,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",40.00,1,solved,40,,43,146,44,104,0.0327,0.0395,1
614,81c5f9de6b0734a2,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",46.00,1,solved,50,,59,198,60,140,0.0447,0.0540,1
615,aef5679c823410bd,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",50.00,1,solved,54,,65,210,66,146,0.0489,0.0592,1
616,f14a70c6be23859d,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",54.00,1,solved,56,,64,213,65,150,0.0482,0.0584,1
617,a72c39b0e4f6d518,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",50.00,1,solved,62,,73,244,74,172,0.0549,0.0665,1
618,e269b5c10f487ad3,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",44.00,1,solved,56,,76,241,77,166,0.0568,0.0688,1
619,ecd19f58a6243b70,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",42.00,1,solved,42,,55,177,56,123,0.0418,0.0505,1
620,c295d47fb8013e6a,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",48.00,1,solved,54,,62,198,63,137,0.0467,0.0565,1
621,afd9bc562e413780,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",38.00,1,solved,44,,49,155,50,107,0.0370,0.0447,1
622,dce8a459b672f310,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",36.00,1,solved,42,,49,155,50,107,0.0370,0.0447,1
623,aef8943d6c01527b,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",46.00,1,solved,52,,69,223,70,155,0.0520,0.0630,1
624,ca58bf9107e2364d,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",36.00,1,solved,38,,39,134,40,96,0.0299,0.0362,1
625,2f16e8a0d94c73b5,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",48.00,1,solved,50,,60,198,61,139,0.0454,0.0549,1
626,be0adc693f415728,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",38.00,1,solved,38,,38,122,39,85,0.0289,0.0349,1
627,84b5dc9fe1027a36,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",46.00,1,solved,52,,64,209,65,146,0.0480,0.0582,1
628,a7c43f520896edb1,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",48.00,1,solved,50,,52,170,53,119,0.0393,0.0475,1
629,f89c2d50ab14e736,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",36.00,1,solved,38,,43,142,44,100,0.0326,0.0394,1
630,a3d8f6c97b21e540,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",42.00,1,solved,46,,52,165,53,114,0.0391,0.0473,1
631,a90e2d6b4fc13875,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",48.00,1,solved,64,,94,306,95,213,0.0702,0.0851,1
632,f7ed402c9b83a516,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",42.00,1,solved,44,,52,167,53,116,0.0392,0.0474,1
633,76a4ed120b95cf38,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",54.00,1,solved,60,,77,248,78,172,0.0576,0.0698,1
634,ead673c29b85f410,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",46.00,1,solved,44,,46,149,47,104,0.0347,0.0420,1
635,b83d6c2a0f7e9415,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",50.00,1,solved,52,,55,184,56,130,0.0416,0.0504,1
636,74bce26f0a39d518,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",46.00,1,solved,44,,46,152,47,107,0.0349,0.0422,1
637,26ecd9a807f53b14,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",36.00,1,solved,42,,53,179,54,126,0.0400,0.0484,1
638,a7364890bdcef251,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",50.00,1,solved,62,,79,259,80,181,0.0596,0.0722,1
639,0fac8e59b3d17462,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",36.00,1,solved,38,,43,141,44,99,0.0327,0.0395,1
640,87e9ac12d5f4b360,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",46.00,1,solved,50,,56,181,57,126,0.0422,0.0511,1
641,082cad15ef64b379,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",40.00,1,solved,40,,45,147,46,103,0.0341,0.0412,1
642,682ce0b374f951ad,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",52.00,1,solved,56,,63,204,64,142,0.0473,0.0572,1
643,e78cd0231b54f96a,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",50.00,1,solved,56,,104,341,105,238,0.0780,0.0945,1
644,9bfc3ea042671d58,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",44.00,1,solved,52,,71,240,72,170,0.0538,0.0651,1
645,be298f43015cd7a6,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",50.00,1,solved,58,,84,276,85,193,0.0633,0.0766,1
646,cd0e8591f7a4632b,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",50.00,1,solved,50,,56,183,57,128,0.0423,0.0511,1
647,086df9bc5ea47231,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",34.00,1,solved,38,,52,173,53,122,0.0395,0.0477,1
648,b4086eda95c2f371,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",44.00,1,solved,56,,75,248,76,174,0.0566,0.0685,1
649,a4e138c5bd0726f9,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",48.00,1,solved,52,,53,172,54,120,0.0401,0.0485,1
650,8c9da146372eb05f,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",54.00,1,solved,62,,85,282,86,198,0.0643,0.0778,1
651,e65d9fa07421b38c,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",42.00,1,solved,40,,45,147,46,103,0.0341,0.0413,1
652,ab6d2ce31f849750,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",46.00,1,solved,50,,75,253,76,179,0.0566,0.0686,1
653,bf9e67c82453a01d,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",38.00,1,solved,38,,39,127,40,89,0.0297,0.0359,1
654,753ce4a012f8b96d,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",54.00,1,solved,60,,82,273,83,192,0.0619,0.0750,1
655,defc79a03b814256,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",40.00,1,solved,44,,56,178,57,123,0.0423,0.0512,1
656,c48feda263057b19,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",48.00,1,solved,56,,64,201,65,138,0.0484,0.0586,1
657,3bdae71896c420f5,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",44.00,1,solved,46,,51,166,52,116,0.0387,0.0468,1
658,c70e1d245ab83f96,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",54.00,1,solved,60,,81,266,82,186,0.0609,0.0738,1
659,8e0d7bc23f5a4619,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",42.00,1,solved,54,,65,220,66,156,0.0490,0.0593,1
660,b7e8fc9d04a26135,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",40.00,1,solved,44,,52,167,53,116,0.0392,0.0474,1
661,04dce5ab9f286371,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",40.00,1,solved,40,,49,167,50,119,0.0373,0.0451,1
662,7203dfa4b1e96c58,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",56.00,1,solved,64,,93,316,94,224,0.0698,0.0846,1
663,b2f8c3de71065a94,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",42.00,1,solved,40,,45,154,46,110,0.0343,0.0415,1
664,e217468bda0f539c,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",60.00,1,solved,68,,86,285,87,200,0.0647,0.0784,1
665,bd6a27f953ce1840,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",42.00,1,solved,42,,45,146,46,102,0.0341,0.0413,1
666,bec2763df8a14095,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",48.00,1,solved,48,,64,209,65,146,0.0481,0.0583,1
667,2e5cd96f813ab740,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",46.00,1,solved,52,,76,250,77,175,0.0570,0.0691,1
668,653f709d148eba2c,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",54.00,1,solved,58,,64,203,65,140,0.0481,0.0582,1
669,c2a9ed517b3460f8,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",46.00,1,solved,48,,51,165,52,115,0.0385,0.0466,1
670,4a81fdc2370be569,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",48.00,1,solved,50,,58,181,59,124,0.0436,0.0527,1
671,0e68f9a513d47b2c,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",44.00,1,solved,58,,105,336,106,232,0.0785,0.0952,1
672,f9a628ec4bd73150,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",46.00,1,solved,58,,65,217,66,153,0.0492,0.0596,1
673,ac8db094ef615237,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",40.00,1,solved,40,,47,154,48,108,0.0357,0.0431,1
674,7a9cf0b6e85234d1,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",44.00,1,solved,58,,89,298,90,209,0.0671,0.0812,1
675,f70bec8d41a53269,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",44.00,1,solved,56,,92,286,93,195,0.0686,0.0832,1
676,27ca91d0e856fb34,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",44.00,1,solved,56,,72,229,73,158,0.0541,0.0655,1
677,aec7f98631bd5024,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",40.00,1,solved,44,,57,188,58,132,0.0431,0.0521,1
678,7b0d3f1ea9c52648,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",36.00,1,solved,38,,40,131,41,92,0.0304,0.0368,1
679,2fde705b36a8194c,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",42.00,1,solved,50,,72,233,73,162,0.0541,0.0655,1
680,d38c90aef6517b42,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",42.00,1,solved,44,,47,151,48,105,0.0355,0.0429,1
681,f9c6345d7a81b02e,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",46.00,1,solved,48,,56,183,57,128,0.0424,0.0513,1
682,0fc18be57296ad34,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",42.00,1,solved,42,,49,161,50,113,0.0372,0.0451,1
683,9f6cd0a175483be2,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",40.00,1,solved,40,,49,158,50,110,0.0371,0.0449,1
684,3f0924a7bc85d6e1,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",52.00,1,solved,60,,78,252,79,175,0.0585,0.0709,1
685,abdef08471c96523,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",42.00,1,solved,46,,55,178,56,124,0.0419,0.0506,1
686,72f963be584c10ad,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",46.00,1,solved,52,,60,193,61,134,0.0453,0.0549,1
687,b32d78e094ca6f15,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",48.00,1,solved,54,,69,230,70,162,0.0522,0.0632,1
688,e6d289bc1a54f037,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",46.00,1,solved,46,,59,196,60,138,0.0447,0.0541,1
689,5fc46d30e789b2a1,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",40.00,1,solved,50,,72,237,73,166,0.0544,0.0658,1
690,df9c80e147a62b53,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",44.00,1,solved,48,,57,185,58,129,0.0435,0.0526,1
691,9401f87c3e6d2ab5,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",44.00,1,solved,46,,54,172,55,119,0.0408,0.0494,1
692,a3e8bc192f5760d4,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",44.00,1,solved,50,,62,200,63,139,0.0468,0.0567,1
693,e7df281a6953b4c0,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",52.00,1,solved,56,,67,221,68,155,0.0505,0.0612,1
694,3849572d06ebaf1c,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",54.00,1,solved,60,,70,234,71,165,0.0527,0.0639,1
695,eba5703d14f869c2,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",46.00,1,solved,50,,59,194,60,136,0.0446,0.0539,1
696,4f1eadbc52396870,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",48.00,1,solved,64,,97,318,98,222,0.0727,0.0881,1
697,13adf06cb7952e84,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",40.00,1,solved,44,,51,161,52,111,0.0382,0.0463,1
698,ebc6d1a98524f037,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",46.00,1,solved,52,,88,286,89,198,0.0660,0.0799,1
699,b4fc3d60e7189a25,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",36.00,1,solved,36,,42,143,43,102,0.0321,0.0388,1
700,d403e1c5ab276f98,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",52.00,1,solved,56,,68,221,69,154,0.0512,0.0621,1
701,0658ca2d791efb43,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",52.00,1,solved,52,,66,213,67,148,0.0497,0.0602,1
702,49edcb2af7586031,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",42.00,1,solved,46,,54,176,55,123,0.0409,0.0495,1
703,3b9810fec65d7a42,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",46.00,1,solved,56,,67,221,68,155,0.0505,0.0612,1
704,e93f6a80b5d4172c,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",50.00,1,solved,58,,82,259,83,178,0.0614,0.0743,1
705,ebd436c59f78a210,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",40.00,1,solved,50,,71,232,72,162,0.0537,0.0650,1
706,0c269ef13db87a45,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",46.00,1,solved,48,,58,190,59,133,0.0440,0.0533,1
707,ce0af64875d321b9,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",44.00,1,solved,48,,49,158,50,110,0.0371,0.0449,1
708,cd5a19837b4ef026,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",56.00,1,solved,64,,87,291,88,205,0.0656,0.0795,1
709,e59ad4b2710cf638,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 1.5, ""threshold"": 0.5}",46.00,1,solved,50,,59,197,60,139,0.0446,0.0540,1
